Title,Low price,Mall Name,Product Type,Maker,Brand,category1,category2,category3,Price_range,Maker Point,Brand Point,Price_range_score,Total Point
글램공감  A D컵,11470,네이버,1,No-Maker,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,0,2,2
수면감성 인견 심리스 쿨 ,38560,네이버,1,No-Maker,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,0,2,2
세컨스킨 모던 스쿱백 ,13830,네이버,1,No-Maker,세컨스킨,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,2,2,4
엘르이너웨어 에어로쿨 컴포트핏 노와이어 크림 ,22070,네이버,1,No-Maker,엘르이너웨어,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
22년 썸머 진짜편한속옷 360도 무빙 인견  시즌 13 12종,71910,네이버,1,진짜편한속옷,진짜편한속옷,패션의류,여성언더웨어/잠옷,브라팬티세트,Moderate,1,1,1,3
로즈버드 라인핏4차 와이드윙 노와이어  16종,76860,네이버,1,남영비비안,로즈버드,패션의류,여성언더웨어/잠옷,브라팬티세트,Moderate,1,1,1,3
바바라 1926 프리미엄 란제리 이모션 노와이어 여성속옷 4종,48130,네이버,1,No-Maker,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,0,2,2
저스트마이사이즈 JMS 맥스 핏 플러스  크림 JMWBR8H56T,10000,네이버,1,헤인즈브랜즈,저스트마이사이즈,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,1,2,2,6
EBLIN 에블린  세,15930,네이버,1,이랜드,EBLIN,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,1,3,2,7
캘빈클라인 언더웨어 CK 브라렛 스포츠  여성,34800,유언더웨어,2,캘빈클라인,캘빈클라인,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,1,3,2,7
발레리 프론트훅 레이스 렛 10종 VL-27,51990,네이버,1,No-Maker,발레리,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,3,2,6
비비안 BBC 리얼스킨 노와이어  10종,71660,네이버,1,No-Maker,비비안,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,3,2,6
리복 스피드윅 컴포트  여성,13440,네이버,1,No-Maker,리복,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
원더 WBW2O2627282,79890,네이버,1,No-Maker,원더브라,패션의류,여성언더웨어/잠옷,브라팬티세트,Moderate,0,3,1,4
비비안라인핏 스프링 노와이어 컬렉션 5 특별패키지,43420,네이버,1,남영비비안,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,1,0,2,3
[에이세] [에이세] 매일 프리미엄 (베이지+블랙+그레이+라일락/8종),63610,현대Hmall,2,에스아이씨,에이세,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,1,1,2,4
Adidas 인플루언서착장아디다스 오리지널 여성 트레포일 불꽃 페일 속옷5종),141700,유니크틱,2,아디다스,아디다스,패션의류,여성언더웨어/잠옷,브라팬티세트,Expensive,1,3,1,6
텐텐 벨레즈온 시즌11 뉴슬림 에어 심리스 ,71910,네이버,1,No-Maker,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Moderate,0,0,1,1
코데즈컴바인이너웨어 노와이어스포츠 CGCBRPT323PK-EBY,25470,네이버,1,No-Maker,코데즈컴바인이너웨어,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
[23 NEW] FILA 휠라 스포츠),99000,GSSHOP,2,No-Maker,휠라,패션의류,여성언더웨어/잠옷,브라팬티세트,Moderate,0,3,1,4
여자속옷 ,12900,BUBBLEDOLL 버블돌,2,버블돌,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,1,0,2,3
캘빈클라인 CK 여성  QF6990 QF6992,69070,네이버,1,No-Maker,캘빈클라인,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,3,2,6
이월 21 푸마 바디웨어 여성 프리컷  18종 PFYBFL21,107030,코웰패션닷컴,2,No-Maker,푸마,패션의류,여성언더웨어/잠옷,브라팬티세트,Moderate,0,3,1,4
(에블린) 플로랄뮤즈(12) ,119000,EBLIN 공식몰,2,이랜드,EBLIN,패션의류,여성언더웨어/잠옷,브라팬티세트,Expensive,1,3,1,6
ELLE 엘르 심리스  2종,64170,네이버,1,No-Maker,엘르,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,3,2,6
캘빈클라인 모티브 푸쉬업  QP1039A,72380,네이버,1,No-Maker,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Moderate,0,0,1,1
라이크라 에스뷰티 퍼펙트핏  컬렉션 12종 LSB-79,69450,네이버,1,No-Maker,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,0,2,2
비너스 브라 노와이어  빅사이즈 여성 속옷 심리스 렛 비비안by판도라,9800,라브라,2,남영비비안,비비안,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,1,3,2,7
발레리 에어리 커버  컬렉션,31250,네이버,1,No-Maker,발레리,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
WOX 왁스 꿈의,80910,네이버,1,No-Maker,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Moderate,0,0,1,1
원더브라 저스트 마이 사이즈 노와이어  CR JMWPT1M02,17930,네이버,1,No-Maker,원더브라,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
보디가드 잔꽃 플라워레이스 BGWBX301 BGWPX301,21250,보디가드,2,좋은사람들,보디가드,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,1,3,2,7
오모떼 크로스커버  OMRABR01,10890,네이버,1,No-Maker,오모떼,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,1,2,3
 비비안 드로르,9400,이너 스페이스,2,No-Maker,비비안,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
VIVIEN 비비안 비비안 프리모션 프리핏 2차 크레오라  8종,47600,네이버,1,No-Maker,비비안,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,3,2,6
COWELL B 푸마 제로핏 프리컷  PMFYIBL32,25897,네이버,1,No-Maker,COWELL,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,2,2,4
Wonderbra 원더 T WBW0N0910,36870,네이버,1,No-Maker,원더브라,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,3,2,6
EBLIN 에블린 NEW 울트라 푸쉬  19 D EBBRB2303M,21480,네이버,1,No-Maker,EBLIN,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
크로커다일 쿨썸머 에어리핏 감탄,64730,네이버,1,No-Maker,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,0,2,2
엘르이너웨어 컴포트핏 원톤밴드 노와이어 ,23000,네이버,1,No-Maker,엘르이너웨어,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
엘르 ELLE 엘레강스 레이스 퓨징 ,92070,네이버,1,No-Maker,엘르,패션의류,여성언더웨어/잠옷,브라팬티세트,Moderate,0,3,1,4
빅토리아시크릿 속옷세트 2 type / 로고 푸쉬업 노와이어 ,129000,엠제이몽드,2,빅토리아시크릿,빅토리아시크릿,패션의류,여성언더웨어/잠옷,브라팬티세트,Expensive,1,3,1,6
EBLIN 에블린 속옷  이랜드리테일 해운대점 EBBRD2303M,27890,네이버,1,이랜드,EBLIN,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,1,3,2,7
비너스 비너스  노와이어 ABCDEF컵 풀컵 노라인 레이스 보정 홑겹 브래지어 여성 속옷 쿨,9790,네이버,1,신영와코루,비너스,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,1,3,2,7
코데즈컴바인이너웨어 베이직  CCWBR161SK,7800,네이버,1,코앤컴,코데즈컴바인이너웨어,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,1,3,2,7
진짜편한속옷 시그니처 360무빙 ,24730,네이버,1,No-Maker,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,0,2,2
릴렉시즘 몸애착 ,19800,릴렉시즘,2,No-Maker,릴렉시즘,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
첫 2만원 저스트마이사이즈 수피마 프리컷 4,71100,네이버,1,No-Maker,저스트마이사이즈,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,2,2,4
정식매장판2 휘게 언더웨어 DAILY 데일리 노와이어  6 Colors,14400,네이버,1,No-Maker,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,0,2,2
핑크 홑겹  레이스 속옷 70A~85D 여름속옷,21000,마이로즈,2,No-Maker,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,0,2,2
비너스 아르보 노와이어 랑데뷰  SSET434,12960,네이버,1,No-Maker,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,0,2,2
비너스 C컵D컵E컵F컵 풀컵 빅사이즈 ,17900,이너샵,2,신영와코루,비너스,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,1,3,2,7
리바이스바디웨어 데일리 여성 푸쉬업  6종택 1LHWBX201LHWPX201,19130,네이버,1,No-Maker,리바이스바디웨어,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,2,2,4
신영와코루의 기술력 슬림라이너 레이스프리컷 인견,72090,네이버,1,No-Maker,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Moderate,0,0,1,1
크로커다일 에어메쉬 초경량 런닝 ,29740,네이버,1,No-Maker,크로커다일,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
아네타 신영와코루 EST 퓨징 레이스 프리컷  10종 E22,56930,네이버,1,No-Maker,아네타,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,3,2,6
비너스아르보 비너스 아르보 릴렉스 에브리데이  6컬러 XSET006 P080335875,37380,네이버,1,No-Maker,비너스,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,3,2,6
코데즈컴바인이너웨어 컬러로고플레이 카키 스포츠 ,26400,네이버,1,No-Maker,코데즈컴바인이너웨어,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
푸마 (이월)[푸마] 여성 하이 퍼포먼스  2종 택일,14770,G마켓,2,푸마,푸마,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,1,3,2,7
리바이스바디웨어 리바이스 여성속옷 사이즈 75B 100 LSWBXA03LSWPXA03,19130,네이버,1,No-Maker,리바이스바디웨어,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,2,2,4
휠라언더웨어 FILA 여성 베이직 노와이어  BAEDRE1643FSKN,15000,휠라언더웨어,2,휠라,휠라인티모,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,1,3,2,7
크로커다일 인견 몰드부착 V넥 스킨컬렉션  8종,21760,네이버,1,No-Maker,크로커다일,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
비비안 SLIMFIT 360 아쿠아 컬렉션 랜덤 ,97650,네이버,1,No-Maker,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Moderate,0,0,1,1
[푸마] 푸마 기능성 얼티밋핏 ),113320,현대Hmall,2,No-Maker,푸마,패션의류,여성언더웨어/잠옷,브라팬티세트,Expensive,0,3,1,4
캘빈클라인 CK 여성 브라렛  F3785B QD3588,45240,네이버,1,No-Maker,캘빈클라인,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,3,2,6
발레리 컴포트 풀레이스 프론트 훅 패키지 27차,45880,네이버,1,No-Maker,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,0,2,2
EBLIN 에블린 MbyE 로맨티크 볼륨 노와이어  퓨어화이트 EBBRDA1H5Q,12230,네이버,1,No-Maker,EBLIN,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
단스킨 댄스킨13차 풀커버 노와이어  13종,52870,네이버,1,No-Maker,단스킨,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,2,2,4
피델리아 360 ALL LYCRA  3종,29900,네이버,1,No-Maker,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,0,2,2
블랙 레오파드 브라 ( 구매시 선물박스포장),39900,에블린수원인계점,2,No-Maker,EBLIN,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,3,2,6
비너스아르보 비너스 아르보 플렉서블 ,24870,네이버,1,No-Maker,비너스,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
섹시 이벤트 빨간 커플속옷 홑겹 ,13900,누보시크,2,No-Maker,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,0,2,2
노와이어 브라렛 세트 레이스 브라 진짜편한속옷 볼륨 여성  20대 여자,11900,로맨시스,2,No-Maker,로맨시스,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,2,2,4
[게스언더웨어] 데일리 노와이어  4 Colors,30000,29CM,2,No-Maker,게스언더웨어,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
게스언더웨어 노와이어 여성속옷,25160,네이버,1,No-Maker,게스언더웨어,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
코데즈컴바인이너웨어 남여커플속옷5종중1택 CBWBRBPDR961CH5,37050,네이버,1,코데즈컴바인,코데즈컴바인이너웨어,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,1,3,2,7
제이코튼 8종 여학생 여자 중학생 고등학생  속옷,29130,네이버,1,No-Maker,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,0,2,2
비비안 신규리오더 스킨핏 누디패키지 바디풀컵  8종,53920,네이버,1,남영비비안,비비안,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,1,3,2,7
크로커다일 올오버레이스 에어리핏 감탄,67430,네이버,1,No-Maker,크로커다일,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,3,2,6
판도라by비비안 A컵B컵C컵 누디라인  브랜드 여성속옷,51900,이너샵,2,남영비비안,비비안,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,1,3,2,7
[전고객티셔츠+쇼츠] FILA 휠라 헤리티지 노와이어 ,131850,11번가,2,No-Maker,휠라,패션의류,여성언더웨어/잠옷,브라팬티세트,Expensive,0,3,1,4
크로커다일 이너웨어 뉴 에어라이트 감탄슬리머  -,25430,네이버,1,No-Maker,크로커다일,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
노와이어  언더웨어,9900,BUBBLEDOLL 버블돌,2,버블돌,버블돌,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,1,1,2,4
심리스로 편하게 전용몰드로 쫀쫀하게 볼륨 노와이어 브라렛 극찬 5201,22900,오케이브라,2,로베르타디까메리노,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,1,0,2,3
[플레이텍스]최신상  와이어리스 레이스 ,66900,GSSHOP,2,플레이텍스,플레이텍스,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,1,3,2,7
단품 크로커다일 쿨썸머 에어리핏 감탄 패키지,41760,네이버,1,No-Maker,크로커다일,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,3,2,6
캘빈클라인 CK 여성  QF6094 QF5733,56580,네이버,1,No-Maker,캘빈클라인,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,3,2,6
발레리 오가닉코튼 럭키박스 10종 VLB-28,34500,네이버,1,No-Maker,발레리,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
비너스 노와이어 클리비지 프리핏  KSET287,11340,네이버,1,No-Maker,비너스,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
[빅사이즈] 베로니카 여자속옷 홑겹 레이스속옷,28800,도로시와,2,No-Maker,도로시와,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
캘빈클라인 CK 여성  QF7218 QD3988,69070,네이버,1,No-Maker,캘빈클라인,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,3,2,6
3 27 단하루 10 원더 풀커버 노와이어 누드앤누드 18종,140720,네이버,1,No-Maker,원더브라,패션의류,여성언더웨어/잠옷,브라팬티세트,Expensive,0,3,1,4
원더 T WBW3M192021,65900,네이버,1,No-Maker,원더브라,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,3,2,6
50프로 핫세일 상콤플렉스 엘리제 ,59250,네이버,1,No-Maker,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,0,2,2
원더 PX1M21T-GY,19060,네이버,1,No-Maker,원더브라,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
엘르이너웨어 에어로쿨 컴포트핏 노와이어 ,22070,네이버,1,No-Maker,엘르이너웨어,패션의류,여성언더웨어/잠옷,브라팬티세트,Very Cheap,0,3,2,6
TV홈쇼핑 단스킨 풀커버 레이스 패키지 15종,57880,네이버,1,No-Maker,NO-Brand,패션의류,여성언더웨어/잠옷,브라팬티세트,Cheap,0,0,2,2
